ID	TF	Peaks(/mnt/space/ivanyev/egrid/dfs/ctrl-subsampled0.02/peaks-interval)	RawFiles(/mnt/space/hughes/March2022/)	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_MACS2-PE	QC.FRiP_GEM	QC.FRiP_SISSRS	QC.FRiP_CPICS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP997432	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13851_CENPA_INPUT1_S374_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13851_CENPA_INPUT1_S374_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	185	CONTROL	CONTROL	CONTROL	CONTROL	0.998619	1.019917	0.99879	892.302641	1.170125	22655990	71.6319424222597	31628334
EXP997433	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13856_CHCHD3_INPUT2_S375_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13856_CHCHD3_INPUT2_S375_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	210	CONTROL	CONTROL	CONTROL	CONTROL	0.997941	1.010236	0.998196	588.059388	1.276622	37135806	79.7324115105382	46575546
EXP997434	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13869_NKRF_INPUT1_S376_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13869_NKRF_INPUT1_S376_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	225	CONTROL	CONTROL	CONTROL	CONTROL	0.997817	1.009753	0.998148	572.582514	1.296029	38463196	84.2014733989674	45679956
EXP997435	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13875_PLSCR1_INPUT1_S377_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13875_PLSCR1_INPUT1_S377_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	245	CONTROL	CONTROL	CONTROL	CONTROL	0.997521	1.008015	0.997832	483.82338	1.238722	46799196	85.396710849032	54802106
EXP997436	DOT1L	PEAKS997408	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14541_DOT1L_ChIP1_S247_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14541_DOT1L_ChIP1_S247_L003_R2_001.fastq.gz	7766	2	1169	231	260	0.014447680052564	2.05181092245784E-06	0.001027371040459	0.000232206373253	0.997596	1.010644	0.997694	443.922003	1.228077	49412352	86.3692403801464	57210590
EXP997437	CBX2	PEAKS997409	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14543_CBX2_ChIP1_S248_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14543_CBX2_ChIP1_S248_L003_R2_001.fastq.gz	4632	0	516	6	220	0.006287432267478	0	0.000340930466093	1.22739734385256E-05	0.997681	1.007793	0.997775	457.111506	1.213718	46756384	86.3870844203071	54124276
EXP997438	AHDC1	PEAKS997410	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14544_AHDC1_ChIP1_S249_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14544_AHDC1_ChIP1_S249_L003_R2_001.fastq.gz	3081	263	1128	3390	220	0.008452852468037	0.001164480221902	0.001304051914782	0.003288499105162	0.996885	1.017098	0.997582	465.082436	1.224517	43938714	76.1243861057322	57719630
EXP997439	USF3	PEAKS997411	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13610_USF3_ChIP1_S250_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13610_USF3_ChIP1_S250_L003_R2_001.fastq.gz	3778	3795	4268	21968	220	0.023284113288529	0.018495138343063	0.006538199994701	0.032177103847818	0.994315	1.19998	0.99576	291.466018	1.250992	35559164	79.450147368295	44756574
EXP997440	FIZ1	PEAKS997412	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13627_FIZ1_ChIP2_S251_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13627_FIZ1_ChIP2_S251_L003_R2_001.fastq.gz	32961	8161	10195	93045	225	0.049330774796122	0.012755120143902	0.006705600047039	0.079216542879378	0.997373	1.050251	0.997519	414.938157	1.193749	34669462	82.6129004893467	41966160
EXP997441	KAT7	PEAKS997413	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13629_KAT7_ChIP2_S252_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13629_KAT7_ChIP2_S252_L003_R2_001.fastq.gz	2339	5	252	326	265	0.003023174156697	1.01325154551086E-05	0.000127117012073	0.000286934414933	0.997463	1.00975	0.997691	451.006108	1.221934	51937066	85.7613063614805	60560022
EXP997442	MYT1	PEAKS997414	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13632_MYT1_ChIP2_S253_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13632_MYT1_ChIP2_S253_L003_R2_001.fastq.gz	17	1	13	3142	235	0.000102609564468	2.18768672523692E-06	7.26876557094848E-06	0.001927422575473	0.997975	1.009745	0.998171	572.119014	1.226025	39477188	83.8138030784786	47101058
EXP997443	TSHZ2	PEAKS997415	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13645_TSHZ2_ChIP1_S254_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13645_TSHZ2_ChIP1_S254_L003_R2_001.fastq.gz	21975	3114	8518	32372	210	0.05103527278578	0.004697128957803	0.00828259978027	0.029316912329787	0.997395	1.038967	0.997581	432.683335	1.144157	35869430	79.7701258422087	44965994
EXP997444	ZKSCAN4	PEAKS997416	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13657_ZKSCAN4_ChIP1_S255_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13657_ZKSCAN4_ChIP1_S255_L003_R2_001.fastq.gz	11791	226	3154	1913	245	0.021711085741896	0.000425136412561	0.002170773950691	0.00215974783212	0.997076	1.015495	0.997372	394.903068	1.129341	54873332	128.967321683891	42548245
EXP997445	ZNF292	PEAKS997417	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13679_ZNF292_ChIP1_S256_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13679_ZNF292_ChIP1_S256_L003_R2_001.fastq.gz	1180	98	740	32584	210	0.001880781932613	0.000172512084535	0.000484782127664	0.023474071107206	0.998386	1.020045	0.998592	754.817064	1.11999	27527162	76.9159637896069	35788620
EXP997446	ZNF407	PEAKS997418	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13691_ZNF407_ChIP2_S257_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13691_ZNF407_ChIP2_S257_L003_R2_001.fastq.gz	19	1	10	4527	185	0.000285358856699	7.50086137609172E-06	2.31548329435875E-05	0.004078511842148	0.999076	1.025709	0.999125	1194.667775	1.21469	16912044	63.0377042169177	26828458
EXP997447	ZNF518B	PEAKS997419	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13707_ZNF518B_ChIP1_S258_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13707_ZNF518B_ChIP1_S258_L003_R2_001.fastq.gz	92236	39948	26580	93406	235	0.201030804979499	0.080231852279335	0.023732537433514	0.125497588771755	0.992276	1.246325	0.992916	150.309817	1.251813	38473080	81.404485017463	47261622
EXP997448	ZNF532	PEAKS997420	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13709_ZNF532_ChIP1_S259_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13709_ZNF532_ChIP1_S259_L003_R2_001.fastq.gz	1195	320	924	15015	195	0.003938829375035	0.000908421124764	0.000862775866375	0.012991192419714	0.99816	1.025909	0.998587	794.197744	1.18726	25589346	74.9970809299852	34120456
EXP997449	ZNF551	PEAKS997421	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13711_ZNF551_ChIP1_S260_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13711_ZNF551_ChIP1_S260_L003_R2_001.fastq.gz	32076	6589	9595	16513	225	0.081670728313894	0.018747512901847	0.010138303093599	0.027269026443923	0.993665	1.176331	0.994725	219.328018	1.222382	44997522	82.5916082231559	54481954
EXP997450	ZNF569	PEAKS997422	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13713_ZNF569_ChIP2_S261_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13713_ZNF569_ChIP2_S261_L003_R2_001.fastq.gz	20	0	0	4909	195	0.001102541443268	0	0	0.003162162480801	0.997918	1.01257	0.998362	656.919629	1.144026	34534474	75.1256271459314	45968966
EXP997451	ZNF575	PEAKS997423	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13715_ZNF575_ChIP2_S262_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13715_ZNF575_ChIP2_S262_L003_R2_001.fastq.gz	2338	369	1085	766	265	0.004895234874732	0.001317632808805	0.000753838248866	0.00135250935459	0.997039	1.01679	0.997296	386.730051	1.298343	56350326	87.716839910704	64241172
EXP997452	ZNF579	PEAKS997424	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13717_ZNF579_ChIP2_S263_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13717_ZNF579_ChIP2_S263_L003_R2_001.fastq.gz	10752	38	1100	73	300	0.01617998731109	8.09776606493758E-05	0.000630604494622	0.000129148523513	0.996939	1.008338	0.997011	338.809585	1.291153	61248614	89.5382670946162	68404958
EXP997453	ZNF592	PEAKS997425	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13719_ZNF592_ChIP1_S264_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13719_ZNF592_ChIP1_S264_L003_R2_001.fastq.gz	20383	5083	10150	15039	225	0.061921292342707	0.010491765656922	0.01443287886978	0.016560357785654	0.996568	1.055485	0.996922	339.351914	1.193167	41968322	84.8315112526414	49472562
EXP997454	ZNF608	PEAKS997426	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13722_ZNF608_ChIP1_S265_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13722_ZNF608_ChIP1_S265_L003_R2_001.fastq.gz	935	17	573	2368	225	0.002292322871933	3.69960693382789E-05	0.000498013509026	0.001757995877873	0.997655	1.010636	0.998017	535.899577	1.210698	42568360	83.0117908195446	51279896
EXP997455	ZNF623	PEAKS997427	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13725_ZNF623_ChIP1_S266_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13725_ZNF623_ChIP1_S266_L003_R2_001.fastq.gz	25198	11639	14051	49233	210	0.08453106012105	0.041167489052961	0.016888482501766	0.073897710581291	0.99358	1.254948	0.99432	194.934828	1.239707	33271044	75.9924862303058	43782018
EXP997456	ZNF639	PEAKS997428	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13727_ZNF639_ChIP1_S267_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13727_ZNF639_ChIP1_S267_L003_R2_001.fastq.gz	10	1	7	4380	220	6.18694095954549E-05	1.9791327130674E-06	4.56061016489445E-06	0.002850983697798	0.998155	1.011972	0.998436	680.907561	1.184184	32534856	80.9396292926181	40196448
EXP997457	ZNF648	PEAKS997429	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13730_ZNF648_ChIP1_S268_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13730_ZNF648_ChIP1_S268_L003_R2_001.fastq.gz	11631	391	2963	2442	320	0.021682003723641	0.001301581120787	0.002262753224614	0.003015520014615	0.997282	1.018871	0.997419	397.788265	1.298325	48128564	87.659709171632	54903860
EXP997458	ZNF66	PEAKS997430	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13732_ZNF66_ChIP1_S269_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13732_ZNF66_ChIP1_S269_L003_R2_001.fastq.gz	26	15	33	4148	185	0.000234097691353	0.000112732510804	6.55067292507012E-05	0.004045675286359	0.999061	1.028729	0.999111	1176.77558	1.142815	16912374	61.6065624983153	27452228
EXP997459	ZNF668	PEAKS997431	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13734_ZNF668_ChIP1_S270_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13734_ZNF668_ChIP1_S270_L003_R2_001.fastq.gz	33	17	118	165	165	0.015262927419879	0.000262950028017	0.008566397142888	0.000559290535782	0.998635	1.06148	0.998984	1157.173895	1.10267	10956824	42.164837647182	25985690
EXP997460	ZNF676	PEAKS997432	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13736_ZNF676_ChIP1_S271_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13736_ZNF676_ChIP1_S271_L003_R2_001.fastq.gz	20258	2706	7240	12347	250	0.049992433169201	0.004391739627966	0.007240004587081	0.012341643303897	0.997106	1.030945	0.997322	386.483874	1.136895	45219084	82.8142515628531	54603022
EXP997461	ZNF683	PEAKS997433	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13738_ZNF683_ChIP1_S272_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13738_ZNF683_ChIP1_S272_L003_R2_001.fastq.gz	1085	1059	1247	27997	210	0.002948108559762	0.002229252447996	0.001133257926126	0.020795641246371	0.998491	1.024938	0.998573	730.101164	1.214687	26374756	80.1737374123028	32897002
EXP997462	ZNF688	PEAKS997434	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_ChIP1_S273_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_ChIP1_S273_L003_R2_001.fastq.gz	7	1	9	1558	200	2.40438776048283E-05	3.14592791091211E-06	2.92121877441839E-06	0.001005498482764	0.997961	1.010703	0.998227	597.388662	1.253382	37931504	82.1204375224209	46190090
EXP997463	ZNF696	PEAKS997435	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13742_ZNF696_ChIP1_S274_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13742_ZNF696_ChIP1_S274_L003_R2_001.fastq.gz	368	160	365	1024	285	0.001298152684971	0.000578390414091	0.000298381572739	0.001188898045646	0.997765	1.012012	0.99798	518.11667	1.319795	43820060	80.1705409122041	54658556
EXP997464	ZNF70	PEAKS997436	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13744_ZNF70_ChIP1_S275_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13744_ZNF70_ChIP1_S275_L003_R2_001.fastq.gz	11926	491	2025	404	260	0.016596484756437	0.001076109272704	0.001237370460355	0.000956552701418	0.996979	1.017075	0.997057	345.811299	1.413144	56447744	87.3475438173371	64624306
EXP997465	ZNF705E	PEAKS997437	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13747_ZNF705E_ChIP2_S276_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13747_ZNF705E_ChIP2_S276_L003_R2_001.fastq.gz	4859	4052	3373	1641	305	0.029524163407959	0.02287701168984	0.005937814636662	0.006410726862027	0.993482	1.184744	0.99459	214.782234	1.582132	47942144	80.9195916339298	59246646
EXP997466	ZNF721	PEAKS997438	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13751_ZNF721_ChIP2_S277_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13751_ZNF721_ChIP2_S277_L003_R2_001.fastq.gz	3495	420	3030	1106	340	0.01855458609974	0.002476480528459	0.005228689505307	0.00159670559234	0.996497	1.030749	0.996987	353.010497	1.371509	51151024	84.447069652893	60571698
EXP997467	ZNF724	PEAKS997439	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13752_ZNF724_ChIP2_S278_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13752_ZNF724_ChIP2_S278_L003_R2_001.fastq.gz	8785	6282	6250	16654	235	0.029562055774973	0.021302977960973	0.006340379787866	0.030706709905485	0.994955	1.179115	0.99562	257.483538	1.245956	39040874	80.6019318264963	48436648
EXP997468	ZNF728	PEAKS997440	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13754_ZNF728_ChIP1_S279_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13754_ZNF728_ChIP1_S279_L003_R2_001.fastq.gz	563	748	557	2501	310	0.010195717684615	0.00895268490956	0.001802247580191	0.003199797276199	0.99504	1.145733	0.996211	324.950551	1.64364	39523844	81.2412505084792	48649970
EXP997469	ZNF746	PEAKS997441	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13757_ZNF746_ChIP1_S280_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13757_ZNF746_ChIP1_S280_L003_R2_001.fastq.gz	10852	3731	5682	2450	305	0.033765434812274	0.009656961123476	0.007212860924595	0.003636548287471	0.996616	1.035313	0.996812	324.57694	1.300038	54432050	87.8381431364088	61968580
EXP997470	ZNF772	PEAKS997442	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13760_ZNF772_ChIP2_S281_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13760_ZNF772_ChIP2_S281_L003_R2_001.fastq.gz	517	233	490	3673	235	0.001443494820986	0.000375331902819	0.000268312179077	0.003052278081561	0.997861	1.012952	0.998103	562.767556	1.230411	39833222	80.7424076350558	49333706
EXP997471	ZNF775	PEAKS997443	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13762_ZNF775_ChIP1_S282_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13762_ZNF775_ChIP1_S282_L003_R2_001.fastq.gz	15816	4686	6544	57045	215	0.030557200335221	0.009032240399159	0.00617005942995	0.04655923456569	0.997236	1.052885	0.997532	431.415384	1.180695	35633072	73.6017726025644	48413334
EXP997472	ZNF781	PEAKS997444	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13764_ZNF781_ChIP1_S283_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13764_ZNF781_ChIP1_S283_L003_R2_001.fastq.gz	15	1	10	2772	195	9.40344833350773E-05	1.39310345681595E-06	6.88812264759002E-06	0.001796639091474	0.997864	1.011484	0.998183	585.23247	1.160849	37029822	78.3937423921397	47235686
EXP997473	ZNF717	PEAKS997445	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13750_ZNF717_ChIP2_S284_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13750_ZNF717_ChIP2_S284_L003_R2_001.fastq.gz	529	46	278	3634	180	0.000921311783003	7.97289042983029E-05	0.000154084458034	0.00266634368473	0.997841	1.010113	0.998193	585.8166	1.169102	39287298	81.6224297658104	48132968
EXP997474	ZNF88	PEAKS997446	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13765_ZNF88_ChIP2_S285_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13765_ZNF88_ChIP2_S285_L003_R2_001.fastq.gz	7	0	6	13783	220	4.69632731967425E-05	0	1.88211591055647E-06	0.008422020576904	0.998299	1.011874	0.998489	701.020174	1.293781	32307686	80.7980397006632	39985730
EXP997475	ZNF804A	PEAKS997447	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13767_ZNF804A_ChIP2_S286_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13767_ZNF804A_ChIP2_S286_L003_R2_001.fastq.gz	6	1	7	1128	220	2.37279991329492E-05	1.87944547587716E-06	2.50592730116954E-06	0.000759295972254	0.998163	1.009635	0.998292	610.704758	1.091763	38719092	78.3841236036488	49396600
EXP997476	ZNF83	PEAKS997448	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13771_ZNF83_ChIP2_S287_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13771_ZNF83_ChIP2_S287_L003_R2_001.fastq.gz	2255	39	479	60	255	0.003529345227976	0.000106423906145	0.000319779708441	9.91003835663201E-05	0.996724	1.008877	0.997014	346.021508	1.225095	72427364	87.768947755132	82520488
EXP997477	ZNF836	PEAKS997449	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13773_ZNF836_ChIP2_S288_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13773_ZNF836_ChIP2_S288_L003_R2_001.fastq.gz	1947	1526	1520	6380	245	0.009996047192836	0.007937280462432	0.002493825103726	0.011833618952509	0.996734	1.081003	0.997269	408.818322	1.496054	36048946	79.7893914589522	45180124
EXP997478	ZNF844	PEAKS997450	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13775_ZNF844_ChIP2_S289_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13775_ZNF844_ChIP2_S289_L003_R2_001.fastq.gz	18	3	4	11411	215	0.000502955698541	2.62817699237829E-05	4.26911998761955E-06	0.008660977174883	0.998764	1.024505	0.998865	940.168682	1.153692	22966748	59.3809728730406	38676948
EXP997479	ZNF850	PEAKS997451	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13777_ZNF850_ChIP2_S290_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13777_ZNF850_ChIP2_S290_L003_R2_001.fastq.gz	8575	4855	4560	6630	225	0.031636779425915	0.018997913099984	0.004988753233445	0.01799282706222	0.992917	1.163893	0.994692	226.686856	1.287155	46702442	75.0572140707529	62222456
EXP997480	ZNF878	PEAKS997452	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13780_ZNF878_ChIP2_S291_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13780_ZNF878_ChIP2_S291_L003_R2_001.fastq.gz	21581	4757	5395	5238	235	0.040730354394294	0.010358747286492	0.003687774255131	0.010901211725198	0.996668	1.046058	0.996853	328.395566	1.215153	48932598	86.7827721737808	56385152
EXP997481	TET3	PEAKS997453	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13805_TET3_ChIP1_S292_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13805_TET3_ChIP1_S292_L003_R2_001.fastq.gz	18991	4982	10758	4000	225	0.06364261319396	0.008914258371205	0.015292116929247	0.005874675811738	0.99595	1.04416	0.996291	279.486664	1.123931	57165446	86.6668952902273	65959956
EXP997482	POU5F2	PEAKS997454	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13824_POU5F2_ChIP2_S293_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13824_POU5F2_ChIP2_S293_L003_R2_001.fastq.gz	10081	2437	4030	14493	250	0.017138465732577	0.003648327503316	0.003121165409283	0.013883749689531	0.997643	1.022209	0.997876	493.132762	1.238698	40582572	82.0350933509495	49469770
EXP997483	HSFX2	PEAKS997455	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13826_HSFX2_ChIP1_S294_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13826_HSFX2_ChIP1_S294_L003_R2_001.fastq.gz	31968	9401	16499	7196	275	0.111980884537278	0.020994894959295	0.026449306155837	0.011029954279156	0.995454	1.077171	0.995583	231.379725	1.134155	47724894	87.4976546543044	54544198
EXP997484	MBD3	PEAKS997456	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13828_MBD3_ChIP1_S295_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13828_MBD3_ChIP1_S295_L003_R2_001.fastq.gz	2147	30	473	44	255	0.003073626483213	5.27199029831299E-05	0.000299528664674	7.07355135862711E-05	0.997274	1.009146	0.997548	423.208068	1.138747	56735510	87.8437238975576	64586868
EXP997485	MBD6	PEAKS997457	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13830_MBD6_ChIP1_S296_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13830_MBD6_ChIP1_S296_L003_R2_001.fastq.gz	43	24	34	144	215	0.00072362444304	0.000182548975124	4.61530267789184E-05	0.000144724888608	0.997746	1.01205	0.998195	603.49956	1.118505	37636872	81.2667999172927	46312728
